Similarity Maximization, 250, 0.4, 0.4255674192422812
Similarity Maximization, 250, 0.2, 0.7935173744596852
Similarity Maximization, 250, 0.30000000000000004, 0.7029250722881388
Similarity Maximization, 250, 0.1, 0.9132221350577163
Similarity Maximization, 250, 0.6, 0.078440093483078
Similarity Maximization, 250, 0.5, 0.26435984550947134
Similarity Maximization, 250, 0.7000000000000001, 0.08718640270056224
Similarity Maximization, 500, 0.1, 0.9752177930420652
Similarity Maximization, 500, 0.30000000000000004, 0.8179106526457318
Similarity Maximization, 500, 0.2, 0.8717912592969609
Similarity Maximization, 500, 0.4, 0.6221794768370438
Similarity Maximization, 500, 0.5, 0.27148337036350534
Similarity Maximization, 500, 0.7000000000000001, 0.08594298475830749
Similarity Maximization, 500, 0.6, 0.16320930089788685
Similarity Maximization, 250, 0.1, 0.8837585935025392
Similarity Maximization, 250, 0.2, 0.8710179698373858
Similarity Maximization, 250, 0.30000000000000004, 0.7635173984419963
Similarity Maximization, 250, 0.4, 0.5787729357164011
Similarity Maximization, 250, 0.5, 0.24519646015517058
Similarity Maximization, 250, 0.6, 0.09352315100994293
Similarity Maximization, 250, 0.7000000000000001, 0.05667195018932367
Similarity Maximization, 500, 0.1, 0.9237452606382283
Similarity Maximization, 500, 0.2, 0.8793290779462096
Similarity Maximization, 500, 0.30000000000000004, 0.8409247575849129
Similarity Maximization, 500, 0.5, 0.3611200001360097
Similarity Maximization, 500, 0.4, 0.6187020562487816
Similarity Maximization, 500, 0.6, 0.12923972848493134
Similarity Maximization, 500, 0.7000000000000001, 0.07788315476157497
Similarity Maximization, 250, 0.2, 0.8267818414454202
Similarity Maximization, 250, 0.1, 0.8483580452893484
Similarity Maximization, 250, 0.30000000000000004, 0.7655661718179262
Similarity Maximization, 250, 0.4, 0.6329121572293924
Similarity Maximization, 250, 0.5, 0.23914796552640172
Similarity Maximization, 250, 0.6, 0.11007020540246247
Similarity Maximization, 250, 0.7000000000000001, 0.08650288079963576
Similarity Maximization, 500, 0.1, 0.9327141145226577
Similarity Maximization, 500, 0.30000000000000004, 0.8423957043778928
Similarity Maximization, 500, 0.2, 0.8834092548527362
Similarity Maximization, 500, 0.4, 0.5360089388705751
Similarity Maximization, 500, 0.6, 0.13020911205443936
Similarity Maximization, 500, 0.5, 0.28942859887125816
Similarity Maximization, 500, 0.7000000000000001, 0.09525630784807004
Similarity Maximization, 250, 0.1, 0.9684772029746374
Similarity Maximization, 250, 0.2, 0.7961201718784838
Similarity Maximization, 250, 0.30000000000000004, 0.7182354550713652
Similarity Maximization, 250, 0.4, 0.6237364218020559
Similarity Maximization, 250, 0.5, 0.24734275771908987
Similarity Maximization, 250, 0.6, 0.11314104443297845
Similarity Maximization, 250, 0.7000000000000001, 0.08099046214006018
Similarity Maximization, 500, 0.1, 0.895044812646067
Similarity Maximization, 500, 0.2, 0.8647031512524477
Similarity Maximization, 500, 0.30000000000000004, 0.8565161197296306
Similarity Maximization, 500, 0.5, 0.2640982422617935
Similarity Maximization, 500, 0.7000000000000001, 0.08774490421249356
Similarity Maximization, 500, 0.6, 0.15984865783419275
